EntrezID	Symbol	GeneLength
29103	DNAJC15	9422
23341	DNAJC16	9160
55192	DNAJC17	4646
131118	DNAJC19	4868
27000	DNAJC2	10996
134218	DNAJC21	11003
79962	DNAJC22	7700
120526	DNAJC24	10329
552891	DNAJC25-GNG10	5370
51277	DNAJC27	7010
54943	DNAJC28	2025
5611	DNAJC3	10124
84277	DNAJC30	3831
85479	DNAJC5B	3013
285126	DNAJC5G	2197
9829	DNAJC6	9894
7266	DNAJC7	11445
22826	DNAJC8	3919
319111	DNAJC8P1	796
83544	DNAL1	7777
7802	DNALI1	5501
1773	DNASE1	14900
1774	DNASE1L1	4631
1775	DNASE1L2	1946
1776	DNASE1L3	3482
1777	DNASE2	2677
58511	DNASE2B	1495
373863	DND1	2429
92737	DNER	4569
1759	DNM1	11990
10059	DNM1L	8723
100131084	DNM1P17	688
387553	DNM1P18	329
100132031	DNM1P28	942
100132204	DNM1P29	944
100132100	DNM1P32	942
729809	DNM1P34	778
100128285	DNM1P35	10251
100216515	DNM1P36	747
100216518	DNM1P39	929
400433	DNM1P40	3630
440299	DNM1P41	5097
100216466	DNM1P43	374
440303	DNM1P44	1423
728770	DNM1P5	999
400403	DNM1P9	866
1785	DNM2	16899
26052	DNM3	11016
23268	DNMBP	9706
1788	DNMT3A	7385
1789	DNMT3B	11705
29947	DNMT3L	2353
23549	DNPEP	6640
1791	DNTT	4136
116092	DNTTIP1	3412
30836	DNTTIP2	4520
8448	DOC2A	7721
8447	DOC2B	1806
390213	DOC2GP	4061
1793	DOCK1	14127
55619	DOCK10	13087
139818	DOCK11	6935
1794	DOCK2	13338
1795	DOCK3	9847
9732	DOCK4	12556
80005	DOCK5	17860
57572	DOCK6	13082
85440	DOCK7	12768
81704	DOCK8	15939
23348	DOCK9	22407
83475	DOHH	2500
1796	DOK1	3928
9046	DOK2	2911
79930	DOK3	7123
55715	DOK4	5819
55816	DOK5	3195
220164	DOK6	9409
285489	DOK7	4011
22845	DOLK	2203
57171	DOLPP1	2820
1797	DOM3Z	2920
23033	DOPEY1	13239
9980	DOPEY2	9770
84444	DOT1L	13813
1798	DPAGT1	5107
25911	DPCD	2946
135656	DPCR1	5286
1800	DPEP1	2550
8193	DPF1	4880
5977	DPF2	9137
8110	DPF3	7985
1802	DPH2	3361
285381	DPH3	4610
100132911	DPH3P1	1068
51611	DPH5	4519
8813	DPM1	2038
8818	DPM2	3833
54344	DPM3	934
57628	DPP10	8463
1803	DPP4	6366
1804	DPP6	10344
29952	DPP7	7735
54878	DPP8	10700
91039	DPP9	8816
151871	DPPA2	1414
359787	DPPA3	1079
55211	DPPA4	3803
340168	DPPA5	770
503834	DPRX	648
503644	DPRXP3	1010
503645	DPRXP4	670
1805	DPT	1718
23333	DPY19L1	6279
100129460	DPY19L1P1	3724
283417	DPY19L2	9635
554236	DPY19L2P1	9691
349152	DPY19L2P2	13533
442524	DPY19L2P3	3623
442523	DPY19L2P4	4002
147991	DPY19L3	12603
286148	DPY19L4	7158
1806	DPYD	7905
1807	DPYS	7574
1808	DPYSL2	7472
1809	DPYSL3	8635
10570	DPYSL4	3773
56896	DPYSL5	7353
165545	DQX1	2939
1810	DR1	4502
55332	DRAM1	5241
128338	DRAM2	9476
10589	DRAP1	1984
1812	DRD1	3420
1813	DRD2	4115
1814	DRD3	2234
1815	DRD4	2734
1816	DRD5	2375
1817	DRD5P1	1181
1818	DRD5P2	2217
1819	DRG2	7384
644168	DRGX	1079
1821	DRP2	8554
1823	DSC1	4255
1824	DSC2	7552
1825	DSC3	7137
1826	DSCAM	7924
57453	DSCAML1	8175
79075	DSCC1	4823
259234	DSCR10	860
10311	DSCR3	12586
10281	DSCR4	2467
53820	DSCR6	2401
257203	DSCR9	2262
92126	DSEL	9537
1828	DSG1	6228
1829	DSG2	6213
1830	DSG3	5838
147409	DSG4	4690
79980	DSN1	4666
1832	DSP	10594
1834	DSPP	4368
11034	DSTN	4298
25778	DSTYK	8482
92675	DTD1	4451
401124	DTHD1	5257
51514	DTL	6258
1837	DTNA	14740
1838	DTNB	12538
84062	DTNBP1	3837
56986	DTWD1	8053
285605	DTWD2	5864
1840	DTX1	4547
113878	DTX2	4920
196403	DTX3	5287
151636	DTX3L	7303
23220	DTX4	7964
1841	DTYMK	8191
53905	DUOX1	9255
50506	DUOX2	10162
90527	DUOXA1	3959
405753	DUOXA2	2561
338599	DUPD1	789
64118	DUS1L	5647
11062	DUS4L	8503
1843	DUSP1	4235
11221	DUSP10	5865
8446	DUSP11	3862
11266	DUSP12	3107
51207	DUSP13	1933
11072	DUSP14	3021
128853	DUSP15	3795
80824	DUSP16	12037
150290	DUSP18	4118
142679	DUSP19	5368
1844	DUSP2	2278
63904	DUSP21	870
56940	DUSP22	6108
54935	DUSP23	1618
78986	DUSP26	2064
92235	DUSP27	5208
285193	DUSP28	3713
1845	DUSP3	5048
1846	DUSP4	8551
1847	DUSP5	2644
1848	DUSP6	5213
1849	DUSP7	6299
1850	DUSP8	4620
1852	DUSP9	2827
1854	DUT	5097
22947	DUX4	1617
728410	DUX4L2	1617
441056	DUX4L4	1605
653545	DUX4L5	1611
653544	DUX4L6	1611
653543	DUX4L7	1611
503835	DUXA	3346
503639	DUXAP10	17940
503637	DUXAP8	16162
503638	DUXAP9	15895
1855	DVL1	5425
1856	DVL2	5546
1857	DVL3	5988
143241	DYDC1	3507
84332	DYDC2	2658
54808	DYM	4251
1778	DYNC1H1	24039
1780	DYNC1I1	5725
1781	DYNC1I2	6667
51143	DYNC1LI1	6260
1783	DYNC1LI2	9600
79659	DYNC2H1	14881
51626	DYNC2LI1	11580
8655	DYNLL1	3530
246720	DYNLL1P1	645
140735	DYNLL2	2741
83658	DYNLRB1	5706
83657	DYNLRB2	1349
6993	DYNLT1	4977
6990	DYNLT3	3318
1859	DYRK1A	8547
9149	DYRK1B	3002
8445	DYRK2	9491
8444	DYRK3	5161
8291	DYSF	9607
22873	DZIP1	14211
199221	DZIP1L	6732
9666	DZIP3	14886
1869	E2F1	2831
1870	E2F2	5712
1871	E2F3	7112
1872	E2F3P1	134
1874	E2F4	3888
1875	E2F5	6271
1876	E2F6	4051
144455	E2F7	6317
79733	E2F8	4316
1877	E4F1	7394
85403	EAF1	6885
55840	EAF2	2143
55837	EAPP	2065
9166	EBAG9	3758
1879	EBF1	6229
64641	EBF2	7080
253738	EBF3	5407
57593	EBF4	6165
10148	EBI3	1628
10969	EBNA1BP2	5152
84650	EBPL	2776
1889	ECE1	13737
9718	ECE2	8335
9427	ECEL1	2972
347694	ECEL1P2	1294
55862	ECHDC1	9647
55268	ECHDC2	16119
79746	ECHDC3	3901
1892	ECHS1	2476
1893	ECM1	4285
1842	ECM2	6998
643332	ECRP	733
1894	ECT2	7428
345930	ECT2L	4884
1896	EDA	6826
60401	EDA2R	5168
10913	EDAR	4429
80153	EDC3	6791
10876	EDDM3A	927
64184	EDDM3B	920
9695	EDEM1	8680
80267	EDEM3	9713
8721	EDF1	1540
10085	EDIL3	7190
1906	EDN1	5405
1907	EDN2	2211
1908	EDN3	2676
1909	EDNRA	13163
1910	EDNRB	6490
8411	EEA1	8786
8726	EED	4555
1915	EEF1A1	8344
440595	EEF1A1P11	1675
644604	EEF1A1P12	997
133283	EEF1A1P13	1767
647167	EEF1A1P14	100
402420	EEF1A1P30	742
389223	EEF1A1P35	482
158078	EEF1A1P5	1901
221838	EEF1A1P6	1778
441032	EEF1A1P9	1733
1917	EEF1A2	4934
126037	EEF1DP1	1027
442429	EEF1DP2	4643
196549	EEF1DP3	7899
442325	EEF1DP4	1926
1938	EEF2	4626
29904	EEF2K	11329
60678	EEFSEC	2580
80820	EEPD1	9004
79645	EFCAB1	6536
100130771	EFCAB10	3596
84288	EFCAB2	11026
283229	EFCAB4A	4637
84766	EFCAB4B	17645
374786	EFCAB5	8101
64800	EFCAB6	10619
84455	EFCAB7	7627
388795	EFCAB8	1607
285588	EFCAB9	710
2202	EFEMP1	7501
30008	EFEMP2	6468
221154	EFHA1	5483
286097	EFHA2	5062
151651	EFHB	8043
80258	EFHC2	5086
80303	EFHD1	4690
79180	EFHD2	2606
1942	EFNA1	4582
1943	EFNA2	940
1946	EFNA5	5958
1947	EFNB1	3801
1948	EFNB2	5177
1949	EFNB3	3905
23167	EFR3A	7686
22979	EFR3B	10945
10278	EFS	4444
79631	EFTUD1	5672
9343	EFTUD2	15638
1950	EGF	7926
25975	EGFL6	2994
51162	EGFL7	5152
133584	EGFLAM	7058
1956	EGFR	16402
54583	EGLN1	10268
112399	EGLN3	7364
100126791	EGOT	1930
1958	EGR1	3396
1959	EGR2	4089
1960	EGR3	5124
1961	EGR4	2864
23301	EHBP1	10729
254102	EHBP1L1	7358
10938	EHD1	7923
30846	EHD2	4607
30845	EHD3	5542
30844	EHD4	5813
26298	EHF	14760
1962	EHHADH	4937
79813	EHMT1	17363
10919	EHMT2	7774
9538	EI24	3729
23741	EID1	2421
163126	EID2	2091
126272	EID2B	1864
493861	EID3	1696
10209	EIF1	3803
84285	EIF1AD	4948
1964	EIF1AX	4885
280661	EIF1AXP1	3372
9086	EIF1AY	4087
10289	EIF1B	1420
83939	EIF2A	7401
27102	EIF2AK1	6205
5610	EIF2AK2	10687
9451	EIF2AK3	10501
440275	EIF2AK4	12374
1967	EIF2B1	5326
8892	EIF2B2	3628
8891	EIF2B3	4089
8890	EIF2B4	5808
8893	EIF2B5	8541
1965	EIF2S1	4989
8894	EIF2S2	7199
347673	EIF2S2P2	688
728350	EIF2S2P4	1390
347675	EIF2S2P5	562
100129629	EIF2S2P6	475
1968	EIF2S3	6331
8662	EIF3B	11560
8663	EIF3C	9489
728689	EIF3CL	8997
8664	EIF3D	3721
3646	EIF3E	9711
8665	EIF3F	4680
54053	EIF3FP1	905
83880	EIF3FP2	1054
339799	EIF3FP3	1267
8666	EIF3G	4335
8667	EIF3H	6783
8668	EIF3I	2872
442720	EIF3IP1	1076
8669	EIF3J	6183
27335	EIF3K	5917
51386	EIF3L	3584
319117	EIF3LP1	1617
143341	EIF3LP2	990
10480	EIF3M	8433
1973	EIF4A1	1386
100130006	EIF4A1P11	416
359792	EIF4A1P2	1377
728698	EIF4A1P4	1376
390394	EIF4A1P5	765
341784	EIF4A1P7	518
100289102	EIF4A1P8	1045
642746	EIF4A1P9	517
9775	EIF4A3	5483
1975	EIF4B	6852
100128771	EIF4BP3	2031
645579	EIF4BP6	4112
643873	EIF4BP7	2707
339881	EIF4BP8	535
1977	EIF4E	1646
253314	EIF4E1B	3187
9470	EIF4E2	11878
317649	EIF4E3	7288
1978	EIF4EBP1	1475
1979	EIF4EBP2	7532
56478	EIF4ENIF1	8255
1981	EIF4G1	8789
8672	EIF4G3	11420
7458	EIF4H	3190
1984	EIF5A	3690
56648	EIF5A2	5593
143244	EIF5AL1	3905
1986	EIF5AP2	509
9669	EIF5B	7142
60528	ELAC2	8938
1991	ELANE	1260
1994	ELAVL1	11045
1993	ELAVL2	6183
1995	ELAVL3	5034
1996	ELAVL4	6948
1997	ELF1	15438
1998	ELF2	14193
100101917	ELF2P1	1632
260335	ELF2P2	513
644935	ELF2P4	203
1999	ELF3	8675
2000	ELF4	5753
2001	ELF5	4945
392617	ELFN1	3821
114794	ELFN2	11333
2002	ELK1	5578
2004	ELK3	4622
8178	ELL	5679
22936	ELL2	13137
9844	ELMO1	11019
63916	ELMO2	10484
729894	ELMO2P1	454
79767	ELMO3	3485
55531	ELMOD1	6030
255520	ELMOD2	6637
84173	ELMOD3	8907
2006	ELN	6976
84337	ELOF1	4329
54898	ELOVL2	4364
83401	ELOVL3	1396
6785	ELOVL4	3126
79071	ELOVL6	5973
79993	ELOVL7	4543
55250	ELP2	12888
55140	ELP3	5783
26610	ELP4	4156
64100	ELSPBP1	1122
64123	ELTD1	5043
133418	EMB	6175
647121	EMBP1	4339
51705	EMCN	6183
2010	EMD	2327
146956	EME1	4238
197342	EME2	6952
129080	EMID1	8031
11117	EMILIN1	4543
84034	EMILIN2	7706
90187	EMILIN3	3831
2009	EML1	8454
24139	EML2	9319
256364	EML3	6875
27436	EML4	11652
161436	EML5	13257
400954	EML6	16429
2012	EMP1	5221
2013	EMP2	9812
2014	EMP3	1688
2015	EMR1	3713
30817	EMR2	8726
84658	EMR3	3839
326342	EMR4P	2816
2016	EMX1	5877
2018	EMX2	4345
196047	EMX2OS	8039
2019	EN1	3391
2020	EN2	3394
55740	ENAH	17356
10117	ENAM	6519
8507	ENC1	6180
23052	ENDOD1	4609
2021	ENDOG	2505
8909	ENDOU	2920
2022	ENG	7542
64772	ENGASE	6497
375704	ENHO	1100
219670	ENKUR	8275
2023	ENO1	8264
2027	ENO3	3949
387712	ENO4	5212
58478	ENOPH1	3062
55556	ENOSF1	14343
55068	ENOX1	7135
10495	ENOX2	5335
2028	ENPEP	6443
5167	ENPP1	8834
5169	ENPP3	5267
22875	ENPP4	4929
59084	ENPP5	4522
133121	ENPP6	6174
339221	ENPP7	3553
2029	ENSA	6745
319114	ENSAP2	463
150350	ENTHD1	3774
954	ENTPD2	2660
956	ENTPD3	3933
957	ENTPD5	10035
955	ENTPD6	8024
377841	ENTPD8	2841
56943	ENY2	9966
8320	EOMES	4189
2033	EP300	14400
57634	EP400	22259
347918	EP400NL	13619
2034	EPAS1	11707
2035	EPB41	10410
2036	EPB41L1	10911
2037	EPB41L2	17275
23136	EPB41L3	13834
64097	EPB41L4A	13613
54566	EPB41L4B	11270
57669	EPB41L5	12059
2038	EPB42	7895
2039	EPB49	4864
80314	EPC1	8599
26122	EPC2	8237
4072	EPCAM	2487
171421	EPF8	651
255324	EPGN	2459
2041	EPHA1	6587
284656	EPHA10	8161
1969	EPHA2	4865
2042	EPHA3	6918
2043	EPHA4	9417
2044	EPHA5	10570
285220	EPHA6	6317
2045	EPHA7	8698
2046	EPHA8	5574
2047	EPHB1	6223
2048	EPHB2	5851
2049	EPHB3	4718
2050	EPHB4	7844
2051	EPHB6	6453
2053	EPHX2	8585
79852	EPHX3	2152
253152	EPHX4	2117
7957	EPM2A	11137
9852	EPM2AIP1	7694
29924	EPN1	4306
22905	EPN2	7179
55040	EPN3	5131
2056	EPO	1328
83481	EPPK1	8002
2058	EPRS	7271
2060	EPS15	12147
58513	EPS15L1	9871
2059	EPS8	7513
54869	EPS8L1	6669
79574	EPS8L3	4326
94240	EPSTI1	5286
85465	EPT1	10088
8288	EPX	2721
1833	EPYC	1807
26284	ERAL1	2846
51752	ERAP1	13627
64167	ERAP2	9413
3266	ERAS	1266
2064	ERBB2	13497
55914	ERBB2IP	13109
2066	ERBB4	14018
23085	ERC1	15859
26059	ERC2	7924
2067	ERCC1	6221
2068	ERCC2	7262
2071	ERCC3	9801
2072	ERCC4	10292
54821	ERCC6L	4368
2069	EREG	5697
2078	ERG	10638
57222	ERGIC1	22876
51290	ERGIC2	6125
51614	ERGIC3	8572
2079	ERH	1440
90459	ERI1	7547
79033	ERI3	5432
157697	ERICH1	24287
27248	ERLEC1	5782
100288870	ERLEC1P1	2036
10613	ERLIN1	6467
11160	ERLIN2	8798
114625	ERMAP	7106
57471	ERMN	4548
79956	ERMP1	14023
2081	ERN1	10930
10595	ERN2	5466
30001	ERO1L	7898
56605	ERO1LB	6902
121506	ERP27	2440
10961	ERP29	2272
23071	ERP44	6634
54206	ERRFI1	5377
114799	ESCO1	6319
157570	ESCO2	9636
2098	ESD	7492
51575	ESF1	5812
11082	ESM1	2456
100188917	ESP33	1253
9700	ESPL1	8875
83715	ESPN	4616
339768	ESPNL	5361
284729	ESPNP	5195
2099	ESR1	10628
2100	ESR2	12327
54845	ESRP1	7903
80004	ESRP2	6084
2101	ESRRA	4698
144847	ESRRAP1	838
144832	ESRRAP2	1705
2103	ESRRB	4944
2104	ESRRG	12116
80712	ESX1	1493
23344	ESYT1	7986
57488	ESYT2	13108
83850	ESYT3	10268
54465	ETAA1	5680
2107	ETF1	5300
6825	ETF1P2	392
100132121	ETF1P3	56
2108	ETFA	5138
2110	ETFDH	8912
23474	ETHE1	1864
55500	ETNK1	12339
55224	ETNK2	4696
2113	ETS1	7864
2114	ETS2	10231
2115	ETV1	10671
2116	ETV2	2154
2117	ETV3	7211
440695	ETV3L	1976
2118	ETV4	5056
2119	ETV5	7325
2120	ETV6	8120
51513	ETV7	3733
2121	EVC	12801
132884	EVC2	5528
7813	EVI5	11230
115704	EVI5L	8550
51466	EVL	14793
2125	EVPL	7907
645027	EVPLL	2060
2128	EVX1	3207
344191	EVX2	1617
2130	EWSR1	10982
161829	EXD1	3674
55218	EXD2	9953
54932	EXD3	8268
9156	EXO1	4417
55763	EXOC1	11283
55770	EXOC2	7988
11336	EXOC3	10632
90332	EXOC3L2	2268
60412	EXOC4	10476
10640	EXOC5	10541
54536	EXOC6	11153
23233	EXOC6B	10965
23265	EXOC7	10950
149371	EXOC8	5140
9941	EXOG	6533
51013	EXOSC1	4883
5394	EXOSC10	7057
23404	EXOSC2	4977
100151640	EXOSC3P1	640
54512	EXOSC4	2477
56915	EXOSC5	1484
118460	EXOSC6	7344
11340	EXOSC8	7857
5393	EXOSC9	5655
23086	EXPH5	13840
2131	EXT1	4616
2132	EXT2	7396
2134	EXTL1	5454
2135	EXTL2	8637
2137	EXTL3	14467
2138	EYA1	5248
2139	EYA2	4845
2140	EYA3	6995
2070	EYA4	9862
346007	EYS	21802
2146	EZH2	10122
7430	EZR	10668
2159	F10	4102
2160	F11	5354
2161	F12	3511
2162	F13A1	4698
2165	F13B	2213
2147	F2	2574
2149	F2R	4344
2150	F2RL1	2873
2151	F2RL2	3498
9002	F2RL3	2930
2152	F3	5371
2153	F5	10016
2155	F7	4057
2157	F8	12957
8263	F8A1	1828
474383	F8A2	2527
474384	F8A3	2532
2158	F9	3031
79152	FA2H	4436
158584	FAAH2	2571
2168	FABP1	5090
646486	FABP12	613
2169	FABP2	2564
2170	FABP3	3646
56677	FABP3P2	323
2167	FABP4	3365
2171	FABP5	4232
2172	FABP6	1169
2173	FABP7	4616
646480	FABP9	399
8772	FADD	3311
3992	FADS1	7535
3995	FADS3	6359
283985	FADS6	2818
11124	FAF1	8145
23197	FAF2	6511
2184	FAH	7355
81889	FAHD1	3339
51011	FAHD2A	3485
151313	FAHD2B	4756
55179	FAIM	4261
23017	FAIM2	7167
9214	FAIM3	6021
144347	FAM101A	2677
359845	FAM101B	3622
399665	FAM102A	7538
284611	FAM102B	6047
83640	FAM103A1	1567
353267	FAM103A2P	1407
84923	FAM104A	3539
90736	FAM104B	4014
54491	FAM105A	8716
90268	FAM105B	9353
80039	FAM106A	2396
11170	FAM107A	5938
83641	FAM107B	7342
81926	FAM108A1	7968
728917	FAM108A2	1486
91219	FAM108A6P	402
644988	FAM108A7P	1582
51104	FAM108B1	3727
58489	FAM108C1	4726
144717	FAM109A	4031
150368	FAM109B	2451
83541	FAM110A	3813
90362	FAM110B	6372
642273	FAM110C	4332
92689	FAM114A1	5272
10827	FAM114A2	4615
9747	FAM115A	6358
653199	FAM115B	6033
285966	FAM115C	9969
81558	FAM117A	4094
150864	FAM117B	6390
55007	FAM118A	9213
79607	FAM118B	5077
23196	FAM120A	9897
158293	FAM120AOS	10016
84498	FAM120B	14395
54954	FAM120C	9072
116224	FAM122A	4560
159090	FAM122B	4449
159091	FAM122C	8270
220108	FAM124A	6907
79843	FAM124B	3555
84668	FAM126A	8892
285172	FAM126B	13527
8933	FAM127A	1255
26071	FAM127B	1383
441518	FAM127C	3341
116496	FAM129A	12079
64855	FAM129B	6640
199786	FAM129C	6350
131408	FAM131A	8031
9715	FAM131B	6768
348487	FAM131C	1940
388581	FAM132A	1801
151176	FAM132B	3124
286499	FAM133A	3740
257415	FAM133B	6439
79137	FAM134A	5958
54463	FAM134B	4872
162427	FAM134C	7019
57579	FAM135A	6677
51059	FAM135B	14144
84908	FAM136A	2734
645520	FAM138A	1188
654412	FAM138B	1188
654835	FAM138C	1130
677784	FAM138D	1438
100124412	FAM138E	1232
641702	FAM138F	1188
10144	FAM13A	14446
51306	FAM13B	10666
220965	FAM13C	8376
25854	FAM149A	6550
317662	FAM149B1	8250
389658	FAM150A	1216
285016	FAM150B	3955
338094	FAM151A	2472
167555	FAM151B	3402
285596	FAM153A	11464
202134	FAM153B	6220
158297	FAM154A	4960
283726	FAM154B	4790
728215	FAM155A	4002
27112	FAM155B	4019
29057	FAM156A	7536
727866	FAM156B	5951
728262	FAM157A	2265
100132403	FAM157B	1552
100132055	FAM157C	2535
348378	FAM159A	2869
100132916	FAM159B	3017
729830	FAM160A1	4931
84067	FAM160A2	6085
64760	FAM160B2	8735
84140	FAM161A	5771
145483	FAM161B	8942
26355	FAM162A	8238
221303	FAM162B	1239
148753	FAM163A	6924
642968	FAM163B	2692
401565	FAM166A	3412
730112	FAM166B	2257
83648	FAM167A	5219
84734	FAM167B	2214
23201	FAM168A	8377
130074	FAM168B	5435
26049	FAM169A	8506
283777	FAM169B	3564
170370	FAM170B	1414
221061	FAM171A1	5485
284069	FAM171A2	3341
165215	FAM171B	5826
65990	FAM173A	1519
134145	FAM173B	5579
345757	FAM174A	1474
23172	FAM175B	4248
283635	FAM177A1	11757
400823	FAM177B	3688
55719	FAM178A	12205
51252	FAM178B	3549
165186	FAM179A	6519
23116	FAM179B	10066
389558	FAM180A	5635
399888	FAM180B	1403
90050	FAM181A	2201
220382	FAM181B	3930
284800	FAM182A	11941
728882	FAM182B	24340
440585	FAM183A	3767
340286	FAM183B	2555
79632	FAM184A	9807
121006	FAM186A	8293
84070	FAM186B	3696
148109	FAM187B	1184
80013	FAM188A	5763
23359	FAM189A1	5662
9413	FAM189A2	11418
10712	FAM189B	4932
80011	FAM192A	7520
54540	FAM193B	9179
131831	FAM194A	2072
220081	FAM194B	3059
84331	FAM195A	6567
348262	FAM195B	3876
642938	FAM196A	4442
100131897	FAM196B	6108
51313	FAM198B	8315
139231	FAM199X	8166
407738	FAM19A1	5625
338811	FAM19A2	11057
284467	FAM19A3	1279
151647	FAM19A4	2435
25817	FAM19A5	3769
221786	FAM200A	4168
158228	FAM201A	4202
339742	FAM201B	5307
100132230	FAM201C	253
54757	FAM20A	8427
9917	FAM20B	6225
56975	FAM20C	10971
387680	FAM21A	10221
55747	FAM21B	10393
253725	FAM21C	9926
54754	FAM22F	2874
441457	FAM22G	5249
118670	FAM24A	596
644054	FAM25C	474
221301	FAM26D	1493
254228	FAM26E	3564
441168	FAM26F	1996
548321	FAM27A	10013
100287333	FAM27E1	1771
100289124	FAM27E2	1767
284123	FAM27L	616
26017	FAM32A	1942
645646	FAM32C	591
54537	FAM35A	9396
60343	FAM3A	6162
54097	FAM3B	3950
10447	FAM3C	7463
286460	FAM3C2	937
131177	FAM3D	1706
284593	FAM41C	1971
131583	FAM43A	3252
163933	FAM43B	2580
404636	FAM45A	8056
55855	FAM45B	2627
55603	FAM46A	8228
115572	FAM46B	2373
54855	FAM46C	5966
169966	FAM46D	3227
158724	FAM47A	2566
170062	FAM47B	2153
442444	FAM47C	3322
81553	FAM49A	5760
51571	FAM49B	12969
9130	FAM50A	3594
26240	FAM50B	1955
152877	FAM53A	4318
51307	FAM53C	9358
79850	FAM57A	3290
83723	FAM57B	5997
92002	FAM58A	3720
57795	FAM5B	5904
339479	FAM5C	4223
58516	FAM60A	6629
55793	FAM63A	6264
54629	FAM63B	10800
54478	FAM64A	2684
79567	FAM65A	7043
9750	FAM65B	13817
140876	FAM65C	13367
100133172	FAM66A	1969
100132103	FAM66E	1512
388650	FAM69A	6626
138311	FAM69B	4754
125704	FAM69C	2395
149647	FAM71A	2311
153745	FAM71B	3011
196472	FAM71C	1933
112703	FAM71E1	1679
284418	FAM71E2	3272
84691	FAM71F1	3739
346653	FAM71F2	3523
729533	FAM72A	2885
653820	FAM72B	3472
728833	FAM72D	3600
374986	FAM73A	10751
84895	FAM73B	8321
401507	FAM74A1	1790
653114	FAM74A2	1790
728495	FAM74A3	2313
401508	FAM74A4	2097
653809	FAM74A5	623
653123	FAM74A6	935
199870	FAM76A	4074
143684	FAM76B	6045
286336	FAM78A	5917
149297	FAM78B	7604
145773	FAM81A	7487
153643	FAM81B	2940
84985	FAM83A	6848
222584	FAM83B	4088
128876	FAM83C	3236
81610	FAM83D	7892
113828	FAM83F	3258
644815	FAM83G	6682
286077	FAM83H	6102
151354	FAM84A	11517
157638	FAM84B	5887
196483	FAM86A	3194
85002	FAM86B1	4019
653333	FAM86B2	2580
692099	FAM86DP	6044
157693	FAM87A	4544
375061	FAM89A	4504
51439	FAM8A1	5392
55138	FAM90A1	2506
441332	FAM90A24P	592
389633	FAM90A25P	2042
729689	FAM90A2P	856
441313	FAM90A4P	492
389618	FAM90A6P	1744
157769	FAM91A1	12727
729182	FAM91A3P	920
137392	FAM92A1	5868
339145	FAM92B	2906
100133036	FAM95B1	8919
84191	FAM96A	4671
25940	FAM98A	8334
283742	FAM98B	6415
147965	FAM98C	4941
387742	FAM99A	1671
100132464	FAM99B	1431
171482	FAM9A	1590
171483	FAM9B	8065
171484	FAM9C	6329
22909	FAN1	10979
2175	FANCA	12004
2187	FANCB	3312
2176	FANCC	7596
2177	FANCD2	10408
2178	FANCE	3341
2188	FANCF	3444
2189	FANCG	4299
55215	FANCI	11084
55120	FANCL	4560
57697	FANCM	9368
92565	FANK1	11322
2191	FAP	8988
84188	FAR1	10917
55711	FAR2	7418
10160	FARP1	22510
9855	FARP2	18076
10667	FARS2	7595
2193	FARSA	2196
10056	FARSB	11744
356	FASLG	1899
2194	FASN	9852
10922	FASTK	4037
79675	FASTKD1	10983
22868	FASTKD2	14421
79072	FASTKD3	4765
2195	FAT1	17006
2196	FAT2	16347
120114	FAT3	15671
79633	FAT4	16663
89885	FATE1	1523
2197	FAU	1851
140623	FAUP1	592
2091	FBL	3196
54751	FBLIM1	5450
2192	FBLN1	9338
2199	FBLN2	5087
10516	FBLN5	9102
129804	FBLN7	6866
2200	FBN1	15888
2201	FBN2	16312
84467	FBN3	10459
2203	FBP1	3242
8789	FBP2	1400
64319	FBRS	8967
57666	FBRSL1	8739
54850	FBXL12	5196
222235	FBXL13	5621
144699	FBXL14	4779
79176	FBXL15	3570
146330	FBXL16	3999
64839	FBXL17	9889
80028	FBXL18	9851
54620	FBXL19	3972
25827	FBXL2	6803
84961	FBXL20	10997
26223	FBXL21	3111
283807	FBXL22	4722
26224	FBXL3	5987
26235	FBXL4	8278
26234	FBXL5	10607
26233	FBXL6	3379
23194	FBXL7	5829
80204	FBXO11	14544
201456	FBXO15	8157
84893	FBXO18	13324
26232	FBXO2	2689
23014	FBXO21	7717
26261	FBXO24	3312
26260	FBXO25	5055
126433	FBXO27	3755
23219	FBXO28	7288
26273	FBXO3	13786
84085	FBXO30	6161
79791	FBXO31	14867
114907	FBXO32	9242
254170	FBXO33	4757
55030	FBXO34	7107
130888	FBXO36	5386
81545	FBXO38	10502
162517	FBXO39	2924
26272	FBXO4	6235
51725	FBXO40	6049
150726	FBXO41	7059
54455	FBXO42	10259
286151	FBXO43	4640
93611	FBXO44	5134
200933	FBXO45	5976
23403	FBXO46	7434
494188	FBXO47	2302
554251	FBXO48	2770
26271	FBXO5	4298
26270	FBXO6	2484
25793	FBXO7	14421
26269	FBXO8	3203
26268	FBXO9	10000
10517	FBXW10	5008
23291	FBXW11	9237
54099	FBXW11P1	661
285231	FBXW12	3487
26190	FBXW2	12256
6468	FBXW4	7036
26226	FBXW4P1	2231
54461	FBXW5	3515
55294	FBXW7	10670
26259	FBXW8	6812
84261	FBXW9	2326
83953	FCAMR	3557
2204	FCAR	2598
2205	FCER1A	1741
2207	FCER1G	946
2208	FCER2	2804
51077	FCF1	7098
8857	FCGBP	17270
2209	FCGR1A	3847
2210	FCGR1B	3721
100132417	FCGR1C	2227
2213	FCGR2B	7916
